# Constructed from biom file					
OTU.ID	A	C	B	E	D
New.CleanUp.ReferenceOTU107	0	1	0	0	0
New.CleanUp.ReferenceOTU108	1	0	1	1	1
New.CleanUp.ReferenceOTU109	1	0	0	0	0
New.CleanUp.ReferenceOTU114	0	1	1	0	0
New.CleanUp.ReferenceOTU115	0	0	1	0	0
New.CleanUp.ReferenceOTU121	2	4	17	2	1
New.CleanUp.ReferenceOTU126	1	0	0	0	1
New.CleanUp.ReferenceOTU128	1	0	0	2	2
New.CleanUp.ReferenceOTU132	0	0	2	0	0
New.CleanUp.ReferenceOTU138	1	1	0	1	1
New.CleanUp.ReferenceOTU145	1	0	0	0	0
New.CleanUp.ReferenceOTU149	1	0	1	0	0
New.CleanUp.ReferenceOTU151	0	1	0	0	0
New.CleanUp.ReferenceOTU152	0	0	0	1	0
New.CleanUp.ReferenceOTU154	1	0	0	0	0
New.CleanUp.ReferenceOTU162	0	0	0	0	1
New.CleanUp.ReferenceOTU165	0	0	0	0	0
New.CleanUp.ReferenceOTU167	0	0	0	0	0
New.CleanUp.ReferenceOTU170	0	0	2	0	0
New.CleanUp.ReferenceOTU173	0	0	0	1	0
New.CleanUp.ReferenceOTU175	0	0	0	1	0
New.CleanUp.ReferenceOTU177	0	1	0	0	0
New.CleanUp.ReferenceOTU179	0	5	1	0	1
New.CleanUp.ReferenceOTU181	0	1	0	0	0
New.CleanUp.ReferenceOTU182	0	0	0	0	2
New.CleanUp.ReferenceOTU185	0	0	0	0	0
New.CleanUp.ReferenceOTU186	1	0	2	0	0
New.CleanUp.ReferenceOTU188	0	0	0	0	1
New.CleanUp.ReferenceOTU194	1	0	0	0	0
New.CleanUp.ReferenceOTU195	1	2	0	1	2
New.CleanUp.ReferenceOTU197	0	1	1	2	2
New.CleanUp.ReferenceOTU200	5	2	0	3	1
New.CleanUp.ReferenceOTU201	0	0	3	0	0
New.CleanUp.ReferenceOTU203	1	1	0	2	1
New.CleanUp.ReferenceOTU206	1	0	0	0	0
New.CleanUp.ReferenceOTU209	0	0	0	1	1
New.CleanUp.ReferenceOTU211	0	0	0	2	0
New.CleanUp.ReferenceOTU215	0	0	0	1	0
New.CleanUp.ReferenceOTU217	0	0	0	0	0
New.CleanUp.ReferenceOTU220	1	0	0	0	1
New.CleanUp.ReferenceOTU221	0	0	0	1	1
New.CleanUp.ReferenceOTU224	0	0	1	7	3
New.CleanUp.ReferenceOTU225	0	0	0	0	1
New.CleanUp.ReferenceOTU227	0	0	3	1	0
New.CleanUp.ReferenceOTU228	0	0	0	0	0
New.CleanUp.ReferenceOTU229	1	0	0	1	2
New.CleanUp.ReferenceOTU232	4	3	0	2	3
New.CleanUp.ReferenceOTU234	1	0	0	0	0
New.CleanUp.ReferenceOTU236	0	1	0	0	0
New.CleanUp.ReferenceOTU237	0	0	1	0	0
New.CleanUp.ReferenceOTU240	1	0	0	0	0
New.CleanUp.ReferenceOTU241	0	0	0	1	2
New.CleanUp.ReferenceOTU242	0	0	0	0	1
New.CleanUp.ReferenceOTU243	1	0	0	0	1
New.CleanUp.ReferenceOTU244	1	0	0	0	1
New.CleanUp.ReferenceOTU245	0	1	1	0	0
New.CleanUp.ReferenceOTU247	0	0	0	3	1
New.CleanUp.ReferenceOTU249	0	1	0	0	0
New.CleanUp.ReferenceOTU260	0	2	0	0	0
New.CleanUp.ReferenceOTU261	0	1	1	0	0
New.CleanUp.ReferenceOTU263	2	0	0	3	1
New.CleanUp.ReferenceOTU267	1	0	0	1	0
New.CleanUp.ReferenceOTU271	1	0	0	1	0
New.CleanUp.ReferenceOTU272	0	0	3	0	0
New.CleanUp.ReferenceOTU274	0	0	2	0	0
New.CleanUp.ReferenceOTU280	0	1	0	0	0
New.CleanUp.ReferenceOTU289	0	3	1	2	0
New.CleanUp.ReferenceOTU291	1	1	1	1	0
New.CleanUp.ReferenceOTU295	0	1	0	0	0
New.CleanUp.ReferenceOTU296	0	0	1	0	0
New.CleanUp.ReferenceOTU307	0	0	0	1	0
New.CleanUp.ReferenceOTU310	3	6	5	8	2
New.CleanUp.ReferenceOTU311	0	0	1	0	0
New.CleanUp.ReferenceOTU316	1	1	1	3	1
New.CleanUp.ReferenceOTU322	2	0	0	0	2
New.CleanUp.ReferenceOTU325	0	0	0	1	0
New.CleanUp.ReferenceOTU327	0	4	1	0	1
New.CleanUp.ReferenceOTU328	1	2	0	2	1
New.CleanUp.ReferenceOTU330	0	0	1	2	0
New.CleanUp.ReferenceOTU332	0	0	0	2	3
New.CleanUp.ReferenceOTU335	0	0	0	1	1
New.CleanUp.ReferenceOTU344	2	3	0	1	0
New.CleanUp.ReferenceOTU345	0	0	0	1	0
New.CleanUp.ReferenceOTU347	0	0	0	1	0
New.CleanUp.ReferenceOTU349	0	0	0	0	1
New.CleanUp.ReferenceOTU351	1	0	0	3	0
New.CleanUp.ReferenceOTU355	0	0	0	0	1
New.CleanUp.ReferenceOTU356	0	0	1	0	0
New.CleanUp.ReferenceOTU368	0	0	0	0	1
New.CleanUp.ReferenceOTU373	0	1	0	0	0
New.CleanUp.ReferenceOTU375	1	0	0	0	0
New.CleanUp.ReferenceOTU388	0	1	0	0	0
New.CleanUp.ReferenceOTU403	0	0	2	0	0
New.CleanUp.ReferenceOTU404	0	0	1	0	0
New.CleanUp.ReferenceOTU423	2	0	2	3	3
New.CleanUp.ReferenceOTU425	0	0	2	0	0
New.CleanUp.ReferenceOTU428	1	1	3	9	6
New.CleanUp.ReferenceOTU429	0	1	0	0	0
New.CleanUp.ReferenceOTU432	0	1	0	0	0
New.CleanUp.ReferenceOTU434	0	1	0	1	0
New.CleanUp.ReferenceOTU435	0	2	0	0	0
New.CleanUp.ReferenceOTU439	0	2	0	0	0
New.CleanUp.ReferenceOTU442	0	0	0	1	1
New.CleanUp.ReferenceOTU444	0	1	0	0	2
New.CleanUp.ReferenceOTU447	0	2	0	0	0
New.CleanUp.ReferenceOTU450	0	1	4	0	0
New.CleanUp.ReferenceOTU452	0	1	0	0	0
New.CleanUp.ReferenceOTU460	1	0	0	2	0
New.CleanUp.ReferenceOTU462	0	0	1	0	0
New.CleanUp.ReferenceOTU463	0	0	0	1	1
New.CleanUp.ReferenceOTU464	0	0	2	0	0
New.CleanUp.ReferenceOTU467	0	0	0	1	0
New.CleanUp.ReferenceOTU469	1	0	0	1	0
New.CleanUp.ReferenceOTU472	0	1	0	0	0
New.CleanUp.ReferenceOTU476	0	0	0	1	2
New.CleanUp.ReferenceOTU478	2	1	0	0	2
New.CleanUp.ReferenceOTU485	0	0	0	0	1
New.CleanUp.ReferenceOTU489	0	0	0	1	0
New.CleanUp.ReferenceOTU490	1	0	0	1	0
New.CleanUp.ReferenceOTU493	0	1	0	0	0
New.CleanUp.ReferenceOTU494	7	2	3	5	8
New.CleanUp.ReferenceOTU497	0	0	0	0	0
New.CleanUp.ReferenceOTU510	0	1	1	0	0
New.CleanUp.ReferenceOTU521	0	0	2	0	0
New.CleanUp.ReferenceOTU525	0	0	0	2	1
New.CleanUp.ReferenceOTU532	0	0	0	1	0
New.CleanUp.ReferenceOTU534	0	1	0	0	0
New.CleanUp.ReferenceOTU537	0	0	0	0	1
New.CleanUp.ReferenceOTU539	0	0	0	1	0
New.CleanUp.ReferenceOTU542	0	1	1	0	2
New.CleanUp.ReferenceOTU547	0	0	1	0	0
New.CleanUp.ReferenceOTU548	0	0	0	0	1
New.CleanUp.ReferenceOTU552	0	0	1	0	0
New.CleanUp.ReferenceOTU555	0	0	0	0	2
New.CleanUp.ReferenceOTU560	1	0	1	0	0
New.CleanUp.ReferenceOTU561	0	0	0	2	0
New.CleanUp.ReferenceOTU563	4	0	1	1	1
New.CleanUp.ReferenceOTU565	0	0	0	0	1
New.CleanUp.ReferenceOTU566	0	0	1	0	0
New.CleanUp.ReferenceOTU572	1	0	1	1	0
New.CleanUp.ReferenceOTU573	0	0	1	0	0
New.CleanUp.ReferenceOTU576	0	0	0	0	1
New.CleanUp.ReferenceOTU578	0	1	1	0	0
New.CleanUp.ReferenceOTU581	0	0	0	1	0
New.CleanUp.ReferenceOTU584	0	0	1	0	0
New.CleanUp.ReferenceOTU588	0	0	0	0	1
New.CleanUp.ReferenceOTU591	0	0	0	0	0
New.CleanUp.ReferenceOTU592	1	0	0	0	1
New.CleanUp.ReferenceOTU593	1	0	0	0	1
New.CleanUp.ReferenceOTU594	1	4	8	18	7
New.CleanUp.ReferenceOTU595	2	1	0	0	0
New.CleanUp.ReferenceOTU598	0	0	0	1	0
New.CleanUp.ReferenceOTU601	0	1	0	0	1
New.CleanUp.ReferenceOTU602	0	0	1	0	1
New.CleanUp.ReferenceOTU604	1	6	5	2	2
New.CleanUp.ReferenceOTU606	11	2	0	7	7
New.CleanUp.ReferenceOTU611	0	0	0	2	0
New.CleanUp.ReferenceOTU612	0	1	0	1	1
New.CleanUp.ReferenceOTU613	0	0	1	0	0
New.CleanUp.ReferenceOTU614	0	0	0	1	0
New.CleanUp.ReferenceOTU615	0	1	1	0	1
New.CleanUp.ReferenceOTU620	0	1	0	0	0
New.CleanUp.ReferenceOTU623	0	0	4	1	0
New.CleanUp.ReferenceOTU624	0	1	0	0	0
New.CleanUp.ReferenceOTU626	1	1	0	0	0
New.CleanUp.ReferenceOTU628	0	3	0	0	0
New.CleanUp.ReferenceOTU632	0	0	0	2	0
New.CleanUp.ReferenceOTU635	2	4	0	4	2
New.CleanUp.ReferenceOTU637	0	0	1	0	0
New.CleanUp.ReferenceOTU638	0	0	1	1	0
New.CleanUp.ReferenceOTU641	0	0	0	1	0
New.CleanUp.ReferenceOTU642	2	0	0	3	2
New.CleanUp.ReferenceOTU646	1	0	0	1	1
New.CleanUp.ReferenceOTU647	0	1	1	0	0
New.CleanUp.ReferenceOTU659	0	0	0	0	0
New.CleanUp.ReferenceOTU664	0	0	0	1	0
New.CleanUp.ReferenceOTU665	0	8	1	3	1
New.CleanUp.ReferenceOTU666	0	0	0	0	1
New.CleanUp.ReferenceOTU670	0	0	0	1	0
New.CleanUp.ReferenceOTU673	0	0	0	0	0
New.CleanUp.ReferenceOTU677	0	0	0	0	1
New.CleanUp.ReferenceOTU689	0	1	0	0	0
New.CleanUp.ReferenceOTU690	1	1	1	3	1
New.CleanUp.ReferenceOTU691	0	0	0	3	0
New.CleanUp.ReferenceOTU692	0	0	3	0	0
New.CleanUp.ReferenceOTU693	1	0	1	2	0
New.CleanUp.ReferenceOTU697	0	0	0	0	1
New.CleanUp.ReferenceOTU698	0	1	0	0	0
New.CleanUp.ReferenceOTU703	0	2	1	0	0
New.CleanUp.ReferenceOTU711	0	1	1	0	4
New.CleanUp.ReferenceOTU713	0	1	0	1	0
New.CleanUp.ReferenceOTU716	1	0	0	0	0
New.CleanUp.ReferenceOTU717	0	1	0	1	0
New.CleanUp.ReferenceOTU729	0	1	0	0	1
New.CleanUp.ReferenceOTU733	0	0	0	1	0
New.CleanUp.ReferenceOTU741	0	0	0	0	1
New.CleanUp.ReferenceOTU742	0	0	1	0	0
New.CleanUp.ReferenceOTU744	0	1	1	0	0
New.CleanUp.ReferenceOTU747	0	0	1	0	0
New.CleanUp.ReferenceOTU748	0	0	0	1	0
New.CleanUp.ReferenceOTU750	0	0	0	1	1
New.CleanUp.ReferenceOTU752	0	0	0	1	0
New.CleanUp.ReferenceOTU755	0	0	1	0	0
New.CleanUp.ReferenceOTU757	0	0	0	0	0
New.CleanUp.ReferenceOTU763	0	1	0	0	1
New.CleanUp.ReferenceOTU766	18	8	1	14	10
New.CleanUp.ReferenceOTU769	0	2	0	0	1
New.CleanUp.ReferenceOTU770	0	1	1	0	0
New.CleanUp.ReferenceOTU773	0	1	0	1	0
New.CleanUp.ReferenceOTU775	1	0	0	0	0
New.CleanUp.ReferenceOTU778	0	0	0	2	1
New.CleanUp.ReferenceOTU783	0	0	1	0	0
New.CleanUp.ReferenceOTU785	0	0	1	0	0
New.CleanUp.ReferenceOTU787	0	0	0	0	1
New.CleanUp.ReferenceOTU788	0	1	0	2	1
New.CleanUp.ReferenceOTU791	0	2	1	0	3
New.CleanUp.ReferenceOTU795	0	1	0	0	0
New.CleanUp.ReferenceOTU798	0	0	1	0	2
New.CleanUp.ReferenceOTU799	0	1	2	0	1
New.CleanUp.ReferenceOTU806	0	0	0	1	0
New.CleanUp.ReferenceOTU809	2	0	0	0	0
New.CleanUp.ReferenceOTU811	0	0	0	0	1
New.CleanUp.ReferenceOTU812	0	0	0	0	1
New.CleanUp.ReferenceOTU813	0	1	0	0	0
New.CleanUp.ReferenceOTU819	1	0	0	1	0
New.CleanUp.ReferenceOTU823	0	0	0	1	2
New.CleanUp.ReferenceOTU824	10	7	1	6	1
New.CleanUp.ReferenceOTU825	0	0	1	0	0
New.CleanUp.ReferenceOTU833	0	0	0	1	0
New.CleanUp.ReferenceOTU834	0	12	5	1	4
New.CleanUp.ReferenceOTU838	1	0	0	1	0
New.CleanUp.ReferenceOTU840	1	2	0	1	0
New.CleanUp.ReferenceOTU847	1	2	0	1	0
New.CleanUp.ReferenceOTU850	0	0	0	0	0
New.CleanUp.ReferenceOTU853	1	0	0	1	0
New.CleanUp.ReferenceOTU855	0	0	1	0	0
New.CleanUp.ReferenceOTU857	1	1	0	0	0
New.CleanUp.ReferenceOTU859	0	0	0	0	0
New.CleanUp.ReferenceOTU863	0	1	0	0	1
New.CleanUp.ReferenceOTU864	1	2	0	1	1
New.CleanUp.ReferenceOTU869	1	0	0	0	0
New.CleanUp.ReferenceOTU874	0	0	0	3	1
New.CleanUp.ReferenceOTU877	0	0	0	0	1
New.CleanUp.ReferenceOTU878	0	1	0	0	0
New.CleanUp.ReferenceOTU879	0	1	0	0	0
New.CleanUp.ReferenceOTU881	0	1	0	0	0
New.CleanUp.ReferenceOTU883	1	0	0	0	0
New.CleanUp.ReferenceOTU884	6	1	0	2	0
New.CleanUp.ReferenceOTU886	0	1	0	0	1
New.CleanUp.ReferenceOTU887	0	1	0	0	0
New.CleanUp.ReferenceOTU889	0	0	0	2	1
New.CleanUp.ReferenceOTU892	1	0	0	0	0
New.CleanUp.ReferenceOTU894	3	3	8	4	5
New.CleanUp.ReferenceOTU899	2	2	1	6	3
New.CleanUp.ReferenceOTU904	1	1	0	2	0
New.CleanUp.ReferenceOTU905	1	0	2	1	1
New.CleanUp.ReferenceOTU907	0	1	0	1	0
New.CleanUp.ReferenceOTU909	1	1	0	0	0
New.CleanUp.ReferenceOTU910	0	0	0	1	0
New.CleanUp.ReferenceOTU916	0	0	0	0	1
New.CleanUp.ReferenceOTU919	0	1	0	1	2
New.CleanUp.ReferenceOTU920	0	1	0	0	0
New.CleanUp.ReferenceOTU922	4	5	24	3	10
New.CleanUp.ReferenceOTU925	0	2	0	0	1
New.CleanUp.ReferenceOTU930	0	0	0	0	1
New.CleanUp.ReferenceOTU933	12	6	2	5	2
New.CleanUp.ReferenceOTU939	0	2	0	0	0
New.CleanUp.ReferenceOTU940	0	1	0	0	1
New.CleanUp.ReferenceOTU944	0	1	0	0	0
New.CleanUp.ReferenceOTU945	0	0	1	0	0
New.CleanUp.ReferenceOTU947	1	0	1	0	2
New.CleanUp.ReferenceOTU948	1	0	0	0	1
New.CleanUp.ReferenceOTU949	0	0	0	2	0
New.CleanUp.ReferenceOTU950	0	0	0	1	0
New.CleanUp.ReferenceOTU959	2	0	1	0	0
New.CleanUp.ReferenceOTU965	0	0	0	0	0
New.CleanUp.ReferenceOTU971	0	2	5	2	0
New.CleanUp.ReferenceOTU974	0	1	0	0	0
New.CleanUp.ReferenceOTU975	0	0	1	0	0
New.CleanUp.ReferenceOTU977	0	0	0	0	0
New.CleanUp.ReferenceOTU979	0	1	0	0	0
New.CleanUp.ReferenceOTU982	0	0	0	2	0
New.CleanUp.ReferenceOTU988	0	0	0	1	0
New.CleanUp.ReferenceOTU991	1	1	0	0	0
New.CleanUp.ReferenceOTU992	0	0	1	0	0
New.CleanUp.ReferenceOTU995	1	0	0	1	0
New.CleanUp.ReferenceOTU997	0	1	0	0	0
New.CleanUp.ReferenceOTU998	0	4	0	1	3
New.CleanUp.ReferenceOTU1000	2	2	0	1	1
New.CleanUp.ReferenceOTU1002	0	0	2	0	0
New.CleanUp.ReferenceOTU1006	0	0	1	0	0
New.CleanUp.ReferenceOTU1008	1	0	0	0	0
New.CleanUp.ReferenceOTU1011	1	1	2	5	2
New.CleanUp.ReferenceOTU1013	1	1	0	0	0
New.CleanUp.ReferenceOTU1014	0	0	0	2	0
New.CleanUp.ReferenceOTU1016	1	0	0	0	0
New.CleanUp.ReferenceOTU1017	0	0	4	1	0
New.CleanUp.ReferenceOTU1018	0	1	0	0	2
New.CleanUp.ReferenceOTU1027	0	3	1	0	0
New.CleanUp.ReferenceOTU1028	0	2	0	0	0
New.CleanUp.ReferenceOTU1030	2	1	0	1	0
New.CleanUp.ReferenceOTU1031	0	0	1	0	1
New.CleanUp.ReferenceOTU1032	0	0	0	0	0
New.CleanUp.ReferenceOTU1046	0	0	0	1	0
New.CleanUp.ReferenceOTU1048	0	0	1	0	0
New.CleanUp.ReferenceOTU1049	1	1	1	0	0
New.CleanUp.ReferenceOTU1054	0	0	0	1	1
New.CleanUp.ReferenceOTU1055	1	0	0	4	3
New.CleanUp.ReferenceOTU1057	0	1	0	0	1
New.CleanUp.ReferenceOTU1060	0	0	0	2	0
New.CleanUp.ReferenceOTU1062	1	0	0	1	0
New.CleanUp.ReferenceOTU1068	0	2	0	0	0
New.CleanUp.ReferenceOTU1080	2	1	1	3	3
New.CleanUp.ReferenceOTU1087	0	0	1	1	0
New.CleanUp.ReferenceOTU1089	1	0	0	0	0
New.CleanUp.ReferenceOTU1090	1	0	0	1	1
New.CleanUp.ReferenceOTU1091	0	2	0	4	1
New.CleanUp.ReferenceOTU1096	0	0	0	1	0
New.CleanUp.ReferenceOTU1099	0	1	0	0	0
New.CleanUp.ReferenceOTU1100	6	0	0	4	1
New.CleanUp.ReferenceOTU1101	0	1	0	1	0
New.CleanUp.ReferenceOTU1104	3	5	2	3	5
New.CleanUp.ReferenceOTU1105	0	0	0	0	0
New.CleanUp.ReferenceOTU1106	0	0	0	0	0
New.CleanUp.ReferenceOTU1112	0	0	0	0	0
New.CleanUp.ReferenceOTU1118	0	0	0	0	0
New.CleanUp.ReferenceOTU1120	1	0	0	0	0
New.CleanUp.ReferenceOTU1128	3	1	1	36	20
New.CleanUp.ReferenceOTU1129	0	0	0	4	0
New.CleanUp.ReferenceOTU1132	2	1	0	1	2
New.CleanUp.ReferenceOTU1133	2	1	0	6	3
New.CleanUp.ReferenceOTU1134	0	0	0	0	1
New.CleanUp.ReferenceOTU1135	0	0	0	2	0
New.CleanUp.ReferenceOTU1141	2	1	0	0	0
New.CleanUp.ReferenceOTU1143	0	0	0	1	3
New.CleanUp.ReferenceOTU1145	1	0	0	0	3
New.CleanUp.ReferenceOTU1150	4	0	2	4	2
New.CleanUp.ReferenceOTU1152	0	0	1	0	1
New.CleanUp.ReferenceOTU1155	0	0	0	1	0
New.CleanUp.ReferenceOTU1159	0	1	0	0	0
New.CleanUp.ReferenceOTU1160	2	0	0	2	1
New.CleanUp.ReferenceOTU1162	0	0	0	0	0
New.CleanUp.ReferenceOTU1165	0	0	0	1	0
New.CleanUp.ReferenceOTU1170	0	0	0	0	0
New.CleanUp.ReferenceOTU1178	1	0	0	1	0
New.CleanUp.ReferenceOTU1185	1	0	0	0	0
New.CleanUp.ReferenceOTU1193	0	0	1	0	0
New.CleanUp.ReferenceOTU1196	0	0	0	3	0
New.CleanUp.ReferenceOTU1205	0	0	0	1	0
New.CleanUp.ReferenceOTU1213	0	0	0	1	0
New.CleanUp.ReferenceOTU1214	0	1	0	0	1
New.CleanUp.ReferenceOTU1216	0	2	0	1	1
New.CleanUp.ReferenceOTU1218	0	0	0	1	1
New.CleanUp.ReferenceOTU1220	0	0	0	0	1
New.CleanUp.ReferenceOTU1221	0	1	0	0	0
New.CleanUp.ReferenceOTU1222	1	3	2	0	2
New.CleanUp.ReferenceOTU1224	0	0	0	1	1
New.CleanUp.ReferenceOTU1229	1	0	0	0	3
New.CleanUp.ReferenceOTU1230	0	2	0	0	0
New.CleanUp.ReferenceOTU1231	0	2	0	0	0
New.CleanUp.ReferenceOTU1233	0	0	0	0	0
New.CleanUp.ReferenceOTU1234	0	0	0	0	1
New.CleanUp.ReferenceOTU1236	0	0	1	0	2
New.CleanUp.ReferenceOTU1238	4	1	0	0	0
New.CleanUp.ReferenceOTU1240	0	1	0	0	0
New.CleanUp.ReferenceOTU1242	3	2	1	4	0
New.CleanUp.ReferenceOTU1246	0	1	0	0	0
New.CleanUp.ReferenceOTU1253	0	0	0	2	2
New.CleanUp.ReferenceOTU1256	0	1	1	0	0
New.CleanUp.ReferenceOTU1260	1	0	0	0	0
New.CleanUp.ReferenceOTU1263	7	0	0	2	3
New.CleanUp.ReferenceOTU1264	1	0	0	1	0
New.CleanUp.ReferenceOTU1274	0	0	0	0	0
New.CleanUp.ReferenceOTU1275	1	1	0	0	0
New.CleanUp.ReferenceOTU1277	2	0	0	0	2
New.CleanUp.ReferenceOTU1279	1	2	0	1	3
New.CleanUp.ReferenceOTU1281	0	0	0	2	0
New.CleanUp.ReferenceOTU1286	0	0	0	0	0
New.CleanUp.ReferenceOTU1290	1	1	1	0	1
New.CleanUp.ReferenceOTU1297	1	0	1	0	0
New.CleanUp.ReferenceOTU1299	1	0	0	0	0
New.CleanUp.ReferenceOTU1300	0	0	0	2	1
New.CleanUp.ReferenceOTU1305	2	0	0	0	1
New.CleanUp.ReferenceOTU1308	0	3	0	0	1
New.CleanUp.ReferenceOTU1309	0	0	0	1	2
New.CleanUp.ReferenceOTU1310	1	0	0	0	0
New.CleanUp.ReferenceOTU1311	0	1	0	0	0
New.CleanUp.ReferenceOTU1313	0	0	0	1	0
New.CleanUp.ReferenceOTU1315	0	0	0	0	0
New.CleanUp.ReferenceOTU1319	0	6	2	1	0
New.CleanUp.ReferenceOTU1321	2	2	7	0	3
New.CleanUp.ReferenceOTU1323	0	2	2	0	0
New.CleanUp.ReferenceOTU1325	0	1	0	0	0
New.CleanUp.ReferenceOTU1326	0	0	0	1	0
New.CleanUp.ReferenceOTU1328	0	1	0	0	1
New.CleanUp.ReferenceOTU1330	0	1	0	0	0
New.CleanUp.ReferenceOTU1332	0	1	0	1	0
New.CleanUp.ReferenceOTU1334	0	0	0	1	1
New.CleanUp.ReferenceOTU1336	2	0	0	0	0
New.CleanUp.ReferenceOTU1339	0	0	0	0	1
New.CleanUp.ReferenceOTU1340	0	0	2	0	1
New.CleanUp.ReferenceOTU1345	1	0	0	2	0
New.CleanUp.ReferenceOTU1349	0	0	0	1	0
New.CleanUp.ReferenceOTU1351	1	0	0	0	0
New.CleanUp.ReferenceOTU1354	0	1	0	0	0
New.CleanUp.ReferenceOTU1369	0	3	0	2	3
New.CleanUp.ReferenceOTU1371	1	0	1	1	0
New.CleanUp.ReferenceOTU1373	0	0	1	0	0
New.CleanUp.ReferenceOTU1374	0	0	1	1	1
New.CleanUp.ReferenceOTU1375	0	1	1	0	0
New.CleanUp.ReferenceOTU1376	0	0	1	0	0
New.CleanUp.ReferenceOTU1382	0	0	0	0	1
New.CleanUp.ReferenceOTU1385	0	0	0	0	2
New.CleanUp.ReferenceOTU1389	0	0	0	1	0
New.CleanUp.ReferenceOTU1391	1	0	0	1	4
New.CleanUp.ReferenceOTU1394	0	1	0	0	0
New.CleanUp.ReferenceOTU1395	1	0	0	1	0
New.CleanUp.ReferenceOTU1404	0	0	0	1	0
New.CleanUp.ReferenceOTU1405	0	1	0	0	0
New.CleanUp.ReferenceOTU1406	1	1	0	0	0
New.CleanUp.ReferenceOTU1407	0	1	0	0	0
New.CleanUp.ReferenceOTU1408	0	0	0	1	0
New.CleanUp.ReferenceOTU1410	0	0	0	0	1
New.CleanUp.ReferenceOTU1411	18	84	136	47	83
New.CleanUp.ReferenceOTU1416	0	0	0	0	0
New.CleanUp.ReferenceOTU1417	0	0	0	0	0
New.CleanUp.ReferenceOTU1420	0	0	0	1	1
New.CleanUp.ReferenceOTU1421	0	0	0	0	1
New.CleanUp.ReferenceOTU1426	0	0	1	0	0
New.CleanUp.ReferenceOTU1429	0	2	0	0	0
New.CleanUp.ReferenceOTU1437	0	1	0	0	0
New.CleanUp.ReferenceOTU1438	0	1	7	0	0
New.CleanUp.ReferenceOTU1439	0	0	6	0	1
New.CleanUp.ReferenceOTU1442	1	0	0	0	0
New.CleanUp.ReferenceOTU1443	2	1	1	3	2
New.CleanUp.ReferenceOTU1444	0	1	0	1	0
New.CleanUp.ReferenceOTU1445	0	0	1	0	0
New.CleanUp.ReferenceOTU1447	3	0	0	5	1
New.CleanUp.ReferenceOTU1456	0	0	0	1	1
New.CleanUp.ReferenceOTU1457	0	1	0	0	0
New.CleanUp.ReferenceOTU1461	0	0	0	1	1
New.CleanUp.ReferenceOTU1465	0	1	0	0	0
New.CleanUp.ReferenceOTU1468	0	0	0	0	0
New.CleanUp.ReferenceOTU1469	0	0	0	1	0
New.CleanUp.ReferenceOTU1472	0	1	0	1	0
New.CleanUp.ReferenceOTU1475	0	0	0	1	0
New.CleanUp.ReferenceOTU1477	0	1	0	0	2
New.CleanUp.ReferenceOTU1480	0	0	0	1	0
New.CleanUp.ReferenceOTU1481	3	2	0	6	0
New.CleanUp.ReferenceOTU1483	0	0	0	1	0
New.CleanUp.ReferenceOTU1484	0	0	1	0	2
New.CleanUp.ReferenceOTU1485	1	0	3	1	0
New.CleanUp.ReferenceOTU1490	1	0	0	0	0
New.CleanUp.ReferenceOTU1493	0	0	0	0	1
New.CleanUp.ReferenceOTU1494	0	0	1	0	0
New.CleanUp.ReferenceOTU1496	0	1	0	0	0
New.CleanUp.ReferenceOTU1501	1	1	1	1	2
New.CleanUp.ReferenceOTU1502	2	1	0	0	1
New.CleanUp.ReferenceOTU1503	1	0	0	1	0
New.CleanUp.ReferenceOTU1504	0	0	2	0	0
New.CleanUp.ReferenceOTU1508	0	0	0	1	0
New.CleanUp.ReferenceOTU1509	0	1	4	0	0
New.CleanUp.ReferenceOTU1511	0	1	0	0	0
New.CleanUp.ReferenceOTU1513	0	0	0	1	0
New.CleanUp.ReferenceOTU1514	1	0	0	0	0
New.CleanUp.ReferenceOTU1518	0	0	0	0	1
New.CleanUp.ReferenceOTU1519	0	1	0	0	0
New.CleanUp.ReferenceOTU1520	0	0	0	1	0
New.CleanUp.ReferenceOTU1521	0	0	0	1	1
New.CleanUp.ReferenceOTU1522	0	0	4	1	2
New.CleanUp.ReferenceOTU1523	0	0	1	0	0
New.CleanUp.ReferenceOTU1524	0	1	0	0	0
New.CleanUp.ReferenceOTU1525	0	0	0	1	0
New.CleanUp.ReferenceOTU1527	6	0	0	3	2
New.CleanUp.ReferenceOTU1528	0	1	0	0	3
New.CleanUp.ReferenceOTU1531	0	0	1	1	0
New.CleanUp.ReferenceOTU1533	1	4	5	17	5
New.CleanUp.ReferenceOTU1535	0	0	0	1	0
New.CleanUp.ReferenceOTU1539	0	0	0	0	2
New.CleanUp.ReferenceOTU1541	1	1	0	9	2
New.CleanUp.ReferenceOTU1547	0	0	0	0	2
New.CleanUp.ReferenceOTU1553	0	1	0	0	0
New.CleanUp.ReferenceOTU1555	0	0	0	0	1
New.CleanUp.ReferenceOTU1557	0	0	1	0	1
New.CleanUp.ReferenceOTU1558	1	0	2	0	0
New.CleanUp.ReferenceOTU1561	2	0	0	0	0
New.CleanUp.ReferenceOTU1562	0	1	1	0	1
New.CleanUp.ReferenceOTU1566	1	0	0	1	1
New.CleanUp.ReferenceOTU1569	0	1	0	2	1
New.CleanUp.ReferenceOTU1577	0	1	0	0	0
New.CleanUp.ReferenceOTU1580	1	0	1	1	1
